g0,L2norm
0.30871483239,6.4049660851
0.30818185329,6.4001485442
0.30764793962,6.3953424002
0.30711309088,6.3905477028
0.3065773066,6.3857645015
0.30604058627,6.3809928456
0.30550292936,6.3762327842
0.30496433534,6.3714843661
0.30442480367,6.36674764
0.30388433377,6.3620226544
0.30334292509,6.3573094575
0.30280057702,6.3526080974
0.30225728897,6.3479186219
0.30171306033,6.3432410789
0.30116789047,6.3385755156
0.30062177874,6.3339219796
0.30007472451,6.3292805179
0.29952672711,6.3246511776
0.29897778585,6.3200340054
0.29842790006,6.3154290481
0.29787706904,6.3108363521
0.29732529207,6.3062559638
0.29677256844,6.3016879293
0.29621889741,6.2971322947
0.29566427824,6.2925891059
0.29510871017,6.2880584086
0.29455219244,6.2835402484
0.29399472427,6.2790346708
0.29343630487,6.2745417212
0.29287693344,6.2700614447
0.29231660919,6.2655938864
0.29175533128,6.2611390912
0.29119309889,6.256697104
0.29062991119,6.2522679694
0.29006576732,6.2478517321
0.28950066642,6.2434484364
0.28893460764,6.2390581267
0.28836759008,6.2346808473
0.28779961288,6.2303166423
0.28723067512,6.2259655556
0.28666077591,6.2216276312
0.28608991432,6.2173029129
0.28551808945,6.2129914444
0.28494530036,6.2086932692
0.28437154611,6.2044084309
0.28379682574,6.2001369729
0.28322113831,6.1958789385
0.28264448284,6.1916343708
0.28206685837,6.1874033131
0.28148826391,6.1831858083
0.28090869847,6.1789818993
0.28032816106,6.1747916292
0.27974665066,6.1706150405
0.27916416627,6.166452176
0.27858070687,6.1623030784
0.27799627143,6.1581677901
0.27741085891,6.1540463535
0.27682446827,6.1499388111
0.27623709845,6.1458452051
0.27564874841,6.1417655777
0.27505941708,6.1376999711
0.27446910339,6.1336484274
0.27387780625,6.1296109885
0.27328552459,6.1255876963
0.27269225732,6.1215785926
0.27209800333,6.1175837194
0.27150276153,6.1136031182
0.2709065308,6.1096368307
0.27030931002,6.1056848985
0.26971109808,6.101747363
0.26911189385,6.0978242658
0.26851169619,6.0939156481
0.26791050396,6.0900215513
0.26730831601,6.0861420166
0.2667051312,6.0822770851
0.26610094837,6.0784267981
0.26549576635,6.0745911966
0.26488958397,6.0707703214
0.26428240007,6.0669642137
0.26367421347,6.0631729141
0.26306502297,6.0593964635
0.2624548274,6.0556349028
0.26184362556,6.0518882724
0.26123141625,6.048156613
0.26061819827,6.0444399653
0.26000397041,6.0407383697
0.25938873146,6.0370518665
0.2587724802,6.0333804963
0.25815521542,6.0297242993
0.25753693588,6.0260833157
0.25691764036,6.0224575858
0.25629732763,6.0188471496
0.25567599644,6.0152520474
0.25505364557,6.0116723189
0.25443027375,6.0081080043
0.25380587975,6.0045591434
0.2531804623,6.001025776
0.25255402017,5.9975079418
0.25192655208,5.9940056807
0.25129805677,5.9905190322
0.25066853298,5.9870480359
0.25003797944,5.9835927313
0.24940639488,5.980153158
0.24877377802,5.9767293551
0.24814012758,5.9733213622
0.24750544229,5.9699292185
0.24686972086,5.966552963
0.24623296201,5.9631926351
0.24559516444,5.9598482738
0.24495632686,5.9565199179
0.24431644799,5.9532076066
0.24367552653,5.9499113786
0.24303356117,5.9466312728
0.24239055063,5.9433673278
0.2417464936,5.9401195824
0.24110138877,5.9368880751
0.24045523484,5.9336728444
0.23980803051,5.9304739288
0.23915977447,5.9272913666
0.2385104654,5.9241251962
0.23786010199,5.9209754558
0.23720868294,5.9178421835
0.23655620693,5.9147254175
0.23590267265,5.9116251956
0.23524807877,5.9085415558
0.23459242399,5.905474536
0.23393570699,5.9024241739
0.23327792645,5.8993905071
0.23261908105,5.8963735734
0.23195916947,5.8933734102
0.23129819039,5.8903900549
0.2306361425,5.8874235449
0.22997302447,5.8844739174
0.22930883499,5.8815412096
0.22864357274,5.8786254587
0.22797723639,5.8757267015
0.22730982463,5.872844975
0.22664133614,5.869980316
0.2259717696,5.8671327612
0.2253011237,5.8643023472
0.22462939711,5.8614891107
0.22395658853,5.8586930879
0.22328269663,5.8559143152
0.2226077201,5.8531528289
0.22193165763,5.8504086651
0.22125450791,5.8476818598
0.22057626963,5.8449724489
0.21989694147,5.8422804682
0.21921652214,5.8396059536
0.21853501032,5.8369489405
0.21785240472,5.8343094645
0.21716870402,5.8316875609
0.21648390694,5.829083265
0.21579801217,5.826496612
0.21511101842,5.8239276369
0.21442292439,5.8213763746
0.21373372879,5.8188428599
0.21304343035,5.8163271276
0.21235202776,5.8138292121
0.21165951976,5.8113491479
0.21096590505,5.8088869693
0.21027118237,5.8064427105
0.20957535044,5.8040164056
0.208878408,5.8016080885
0.20818035377,5.7992177929
0.20748118649,5.7968455525
0.20678090491,5.7944914009
0.20607950777,5.7921553713
0.20537699381,5.7898374972
0.2046733618,5.7875378115
0.2039686105,5.7852563473
0.20326273865,5.7829931373
0.20255574503,5.7807482142
0.20184762842,5.7785216105
0.20113838757,5.7763133587
0.20042802129,5.7741234908
0.19971652834,5.7719520391
0.19900390753,5.7697990353
0.19829015765,5.7676645113
0.1975752775,5.7655484986
0.19685926589,5.7634510286
0.19614212163,5.7613721327
0.19542384354,5.7593118419
0.19470443044,5.7572701871
0.19398388117,5.7552471991
0.19326219456,5.7532429085
0.19253936945,5.7512573457
0.1918154047,5.7492905409
0.19109029916,5.7473425243
0.1903640517,5.7454133256
0.18963666119,5.7435029745
0.1889081265,5.7416115007
0.18817844652,5.7397389334
0.18744762014,5.7378853017
0.18671564626,5.7360506345
0.18598252379,5.7342349608
0.18524825164,5.7324383089
0.18451282874,5.7306607073
0.18377625402,5.7289021841
0.18303852642,5.7271627673
0.18229964488,5.7254424846
0.18155960837,5.7237413636
0.18081841585,5.7220594317
0.18007606629,5.7203967158
0.17933255868,5.7187532431
0.17858789201,5.7171290402
0.17784206528,5.7155241335
0.17709507751,5.7139385493
0.17634692771,5.7123723138
0.17559761492,5.7108254526
0.17484713818,5.7092979914
0.17409549654,5.7077899556
0.17334268906,5.7063013703
0.17258871482,5.7048322603
0.17183357289,5.7033826505
0.17107726238,5.7019525651
0.17031978238,5.7005420284
0.16956113201,5.6991510643
0.1688013104,5.6977796966
0.16804031668,5.6964279486
0.16727815002,5.6950958436
0.16651480956,5.6937834046
0.16575029449,5.6924906542
0.16498460399,5.6912176149
0.16421773726,5.6899643088
0.1634496935,5.6887307579
0.16268047195,5.6875169839
0.16191007185,5.686323008
0.16113849242,5.6851488516
0.16036573296,5.6839945353
0.15959179272,5.6828600798
0.15881667099,5.6817455054
0.15804036709,5.6806508322
0.15726288032,5.6795760797
0.15648421003,5.6785212676
0.15570435554,5.677486415
0.15492331623,5.6764715407
0.15414109147,5.6754766635
0.15335768064,5.6745018015
0.15257308316,5.6735469728
0.15178729843,5.6726121952
0.15100032589,5.6716974859
0.15021216499,5.6708028622
0.14942281521,5.6699283408
0.14863227601,5.6690739383
0.14784054689,5.6682396708
0.14704762737,5.6674255542
0.14625351698,5.6666316041
0.14545821526,5.6658578358
0.14466172177,5.6651042641
0.1438640361,5.6643709036
0.14306515783,5.6636577687
0.14226508659,5.6629648734
0.14146382201,5.6622922311
0.14066136373,5.6616398553
0.13985771141,5.661007759
0.13905286475,5.6603959546
0.13824682344,5.6598044546
0.13743958721,5.6592332709
0.13663115579,5.6586824151
0.13582152894,5.6581518985
0.13501070644,5.6576417319
0.13419868808,5.657151926
0.13338547368,5.656682491
0.13257106307,5.6562334368
0.1317554561,5.6558047727
0.13093865266,5.6553965081
0.13012065262,5.6550086517
0.1293014559,5.6546412119
0.12848106244,5.6542941967
0.12765947219,5.6539676139
0.12683668513,5.6536614709
0.12601270124,5.6533757744
0.12518752055,5.6531105312
0.12436114309,5.6528657474
0.12353356893,5.6526414288
0.12270479813,5.6524375809
0.1218748308,5.6522542088
0.12104366707,5.6520913171
0.12021130708,5.6519489101
0.119377751,5.6518269916
0.11854299902,5.6517255653
0.11770705134,5.6516446342
0.11686990822,5.6515842011
0.11603156989,5.6515442681
0.11519203665,5.6515248374
0.11435130879,5.6515259104
0.11350938665,5.6515474881
0.11266627058,5.6515895714
0.11182196095,5.6516521605
0.11097645816,5.6517352553
0.11012976263,5.6518388554
0.1092818748,5.6519629596
0.10843279516,5.6521075668
0.10758252419,5.6522726752
0.10673106242,5.6524582825
0.10587841038,5.6526643863
0.10502456866,5.6528909833
0.10416953784,5.6531380703
0.10331331855,5.6534056433
0.10245591143,5.653693698
0.10159731715,5.6540022297
0.1007375364,5.6543312333
0.099876569927,5.6546807031
0.099014418461,5.6550506332
0.098151082781,5.6554410169
0.09728656369,5.6558518476
0.096420862015,5.6562831178
0.095553978611,5.6567348197
0.094685914358,5.6572069451
0.093816670167,5.6576994854
0.092946246971,5.6582124314
0.092074645733,5.6587457736
0.091201867442,5.6592995021
0.090327913117,5.6598736062
0.0894527838,5.6604680753
0.088576480566,5.6610828978
0.087699004513,5.661718062
0.08682035677,5.6623735557
0.085940538493,5.6630493661
0.085059550865,5.6637454801
0.084177395101,5.664461884
0.083294072439,5.6651985638
0.082409584151,5.6659555049
0.081523931533,5.6667326923
0.080637115912,5.6675301106
0.079749138644,5.6683477438
0.078860001114,5.6691855756
0.077969704734,5.670043589
0.077078250947,5.6709217669
0.076185641225,5.6718200913
0.07529187707,5.6727385442
0.07439696001,5.6736771067
0.073500891608,5.6746357596
0.072603673451,5.6756144834
0.071705307159,5.6766132578
0.070805794382,5.6776320624
0.069905136797,5.6786708761
0.069003336113,5.6797296773
0.068100394069,5.680808444
0.067196312434,5.6819071538
0.066291093005,5.6830257838
0.065384737613,5.6841643104
0.064477248114,5.68532271
0.0635686264,5.6865009579
0.06265887439,5.6876990296
0.061747994033,5.6889168996
0.060835987309,5.6901545422
0.05992285623,5.6914119311
0.059008602837,5.6926890396
0.058093229202,5.6939858406
0.057176737426,5.6953023063
0.056259129643,5.6966384086
0.055340408017,5.697994119
0.054420574742,5.6993694083
0.053499632042,5.7007642469
0.052577582174,5.7021786049
0.051654427423,5.7036124518
0.050730170106,5.7050657565
0.049804812572,5.7065384877
0.048878357199,5.7080306134
0.047950806395,5.7095421013
0.047022162602,5.7110729185
0.046092428289,5.7126230317
0.045161605958,5.714192407
0.04422969814,5.7157810104
0.043296707399,5.7173888069
0.042362636328,5.7190157615
0.041427487551,5.7206618385
0.040491263722,5.7223270018
0.039553967527,5.7240112148
0.038615601681,5.7257144405
0.03767616893,5.7274366414
0.036735672051,5.7291777794
0.035794113851,5.7309378163
0.034851497168,5.7327167131
0.033907824869,5.7345144305
0.032963099851,5.7363309286
0.032017325044,5.7381661674
0.031070503404,5.740020106
0.030122637922,5.7418927033
0.029173731613,5.7437839178
0.028223787528,5.7456937074
0.027272808743,5.7476220295
0.026320798366,5.7495688413
0.025367759535,5.7515340995
0.024413695416,5.75351776
0.023458609205,5.7555197788
0.022502504129,5.7575401112
0.021545383442,5.7595787119
0.020587250428,5.7616355354
0.0196281084,5.7637105357
0.0186679607,5.7658036664
0.017706810698,5.7679148807
0.016744661795,5.7700441312
0.015781517417,5.7721913702
0.014817381022,5.7743565496
0.013852256094,5.7765396209
0.012886146145,5.778740535
0.011919054717,5.7809592427
0.010950985378,5.783195694
0.009981941725,5.7854498389
0.0090119273808,5.7877216266
0.0080409459973,5.7900110062
0.0070690012528,5.7923179261
0.0060960968531,5.7946423347
0.0051222365305,5.7969841797
0.0041474240444,5.7993434084
0.0031716631805,5.8017199678
0.0021949577511,5.8041138046
0.0012173115944,5.8065248649
0.00023872857495,5.8089530946
-0.00074078741703,5.8113984391
